window_id,p_cond3_exercise,p_cond3_Hyperventilation,p_cond3_UBFC Control task,p_cond3_Campanella Manual task,p_cond3_EPM Fear,p_cond3_EPM Anger
3,0.21888757000366846,0.17328823233644167,0.1535566933453083,0.15381456911563873,0.17154989515741667,0.14712340757250786
4,0.3771715487043063,0.21452351411183676,0.22040045261383057,0.2340600366393725,0.21500447889169058,0.22059154758850733
0,0.6772551536560059,0.6683755069971085,0.5923358301321665,0.6879659493764242,0.6826313038667043,0.6667381723721822
1,0.8299043575922648,0.8893479903539022,0.8856435120105743,0.8224522968133291,0.9056912561257681,0.9058258434136709
2,0.7845637003580729,0.7108172476291656,0.7128421465555826,0.6935201585292816,0.6759420931339264,0.722659687201182
3,0.8855958382288615,0.9535065988699595,0.9529723823070526,0.9264922936757406,0.9574341277281443,0.9513196249802908
4,0.8746615946292877,0.9427074591318766,0.9360247552394867,0.9084324936072031,0.9520988861719767,0.9380302727222443
0,0.529231051603953,0.5022220214207967,0.4581232542792956,0.38848095138867694,0.4860113859176636,0.5207718561093012
1,0.3555551767349243,0.19263244171937308,0.19540205349524817,0.14747353767355284,0.21661018828550974,0.2065297265847524
2,0.25277380148569745,0.2051526109377543,0.1988786185781161,0.19292723511656126,0.12031438325842221,0.2105645388364792
3,0.257025770843029,0.2663561850786209,0.27567363282044727,0.21478628367185593,0.1995894511540731,0.27783820281426114
4,0.30992913494507474,0.19132253403464952,0.21993381157517433,0.15894990414381027,0.2195902094244957,0.20222100615501404
0,0.1406711315115293,0.08539740989605586,0.10474955538908641,0.09866777310768764,0.09314191589752834,0.09202987949053447
1,0.1162925735116005,0.08050570636987686,0.09981160486737888,0.07987917338808377,0.0876746599872907,0.08430195848147075
2,0.1255347952246666,0.07758216311534245,0.09205028787255287,0.07383531828721364,0.09051198263963063,0.07279568413893382
3,0.1146991675098737,0.08890042702356975,0.10494900246461232,0.08451757580041885,0.09205405165751775,0.08079973111550014
4,0.1036738579471906,0.07391023884216945,0.08766071622570355,0.07376352200905482,0.08291993290185928,0.06864255666732788
0,0.6093701918919882,0.49069613218307495,0.4585272967815399,0.3914054036140442,0.5125018258889517,0.4671517014503479
1,0.7110218405723572,0.6483348806699117,0.6462699373563131,0.6005547642707825,0.5967180530230204,0.6208185354868571
2,0.8346989154815674,0.7668538292249044,0.7653253674507141,0.6706933577855428,0.7778382698694865,0.7745055556297302
3,0.8526947697003683,0.8148285945256551,0.8170430262883505,0.7256082892417908,0.8256992101669312,0.8196792205174764
4,0.7718342145284017,0.6419330636660258,0.6278772354125977,0.669379452864329,0.6373746593793234,0.657680610815684
0,0.6906788547833761,0.5212112665176392,0.5306577285130819,0.5427646040916443,0.5443896949291229,0.5408692459265391
1,0.8618362347284952,0.8237437009811401,0.7771229346593221,0.8104370832443237,0.802652637163798,0.8176573316256205
2,0.8845363855361938,0.8107913136482239,0.7803407510121664,0.8032018542289734,0.7617578506469727,0.8080467780431112
3,0.9173551797866821,0.8993064761161804,0.8917693495750427,0.8807162642478943,0.8804086844126383,0.9086746772130331
4,0.8649264574050903,0.8551781376202902,0.8294474085172018,0.8538201451301575,0.8119961420694987,0.8617623448371887
0,0.06094740703701973,0.030774220824241638,0.03449017577804625,0.04412089101970196,0.0317349205724895,0.03597967326641083
1,0.060870632994920015,0.024462714791297913,0.02794543537311256,0.035831314511597157,0.024729850003495812,0.03536350326612592
2,0.049880906008183956,0.024488558992743492,0.030633673071861267,0.032118437346071005,0.028064577607437968,0.029171353671699762
3,0.06599796935915947,0.05565198231488466,0.056808557361364365,0.05481533519923687,0.0553589528426528,0.06540010776370764
4,0.06064332462847233,0.03284354554489255,0.0340476434212178,0.032806020230054855,0.029300097841769457,0.03197931917384267
0,0.6712364852428436,0.6090632975101471,0.5709278732538223,0.4152709022164345,0.5909349471330643,0.58220524340868
1,0.7318382859230042,0.5538606867194176,0.4729435220360756,0.6288532763719559,0.489694781601429,0.5187262073159218
2,0.8757790178060532,0.7453476935625076,0.7075521796941757,0.7379087805747986,0.7215712517499924,0.7575404644012451
3,0.8987354338169098,0.8511619418859482,0.8398692905902863,0.7690002769231796,0.7953603267669678,0.8679209798574448
4,0.9167764186859131,0.9083104282617569,0.8979850858449936,0.82474085688591,0.9090680778026581,0.9127353727817535
0,0.7712918221950531,0.7056950628757477,0.6645991653203964,0.6921607404947281,0.6341016888618469,0.7220349609851837
1,0.6651151925325394,0.587007075548172,0.5338533446192741,0.6009502857923508,0.5171810612082481,0.5684720501303673
2,0.6875306367874146,0.5757597610354424,0.5220834091305733,0.5858699381351471,0.46092313528060913,0.5594630986452103
3,0.7759068012237549,0.6366289108991623,0.6008889377117157,0.6589077562093735,0.5649373605847359,0.6223685294389725
4,0.6123210042715073,0.4334466904401779,0.4302956983447075,0.4758596271276474,0.3637515939772129,0.4562702625989914
0,0.8335192799568176,0.909693717956543,0.8905264735221863,0.9143027663230896,0.8938242793083191,0.9075649380683899
1,0.49171069264411926,0.3086176812648773,0.3272901475429535,0.354769229888916,0.4293428659439087,0.36279284954071045
2,0.13231995701789856,0.07919511198997498,0.09546207636594772,0.06179305538535118,0.11164455860853195,0.052717532962560654
3,0.2014642357826233,0.08078423142433167,0.09312974661588669,0.08296865969896317,0.09068217873573303,0.05996965989470482
4,0.15522561967372894,0.07534490525722504,0.10162298381328583,0.0962352603673935,0.13682207465171814,0.04882847145199776
0,,,0.3157813251018524,,,
1,,,0.3708183467388153,,,
2,,,0.1916600614786148,,,
3,,,0.3359309434890747,,,
4,,,0.8657216429710388,,,
0,,,0.7841514945030212,,,
1,,,0.7808011174201965,,,
2,,,0.4703717529773712,,,
3,,,0.64258873462677,,,
4,,,0.8736915588378906,,,
0,0.13702676817774773,0.055011066142469645,0.05441500060260296,0.06269939290359616,0.04860257916152477,0.048361909575760365
1,0.14696884527802467,0.06674244906753302,0.07752555049955845,0.08806244749575853,0.0676029222086072,0.060642631724476814
2,0.15419523790478706,0.07433897349983454,0.06377278920263052,0.06405684910714626,0.06192286778241396,0.06934697926044464
3,0.11138173472136259,0.07580682029947639,0.06045319326221943,0.06457033613696694,0.06418872531503439,0.07227900763973594
4,0.2285253033041954,0.09348006173968315,0.0951616708189249,0.11763020046055317,0.13724038936197758,0.10925044305622578
0,0.46548035740852356,0.54027259349823,0.5320705696940422,0.5635582581162453,0.5553785562515259,0.5469694137573242
1,0.6633831262588501,0.5807181000709534,0.5771004557609558,0.5140444785356522,0.5823481008410454,0.5921029299497604
2,0.6704095155000687,0.6572028249502182,0.5764725506305695,0.600289061665535,0.6048551946878433,0.6468058228492737
3,0.7154109477996826,0.6225979179143906,0.626400038599968,0.6344701498746872,0.6348282247781754,0.6388071328401566
4,0.7016791254281998,0.524041049182415,0.5341356098651886,0.5566305592656136,0.5043182969093323,0.5847010165452957
0,0.7990207821130753,0.7275902181863785,0.7259504646062851,0.7625154256820679,0.7391699105501175,0.7420944720506668
1,0.6744493991136551,0.534013569355011,0.57573302090168,0.5395457744598389,0.5661237314343452,0.5545539110898972
2,0.4825543910264969,0.3127324543893337,0.2924788296222687,0.2864285595715046,0.3158571198582649,0.29470180347561836
3,0.7433960139751434,0.62249456346035,0.5864856690168381,0.6536041349172592,0.5456658378243446,0.6124131977558136
4,0.8121789544820786,0.6905557364225388,0.6644371747970581,0.7020325213670731,0.6616016030311584,0.7039482593536377
0,0.3915717303752899,0.41541550556818646,0.38642289241154987,0.4450907011826833,0.3397493064403534,0.44068355361620587
1,0.30821701387564343,0.21998331447442374,0.23127895593643188,0.2767569571733475,0.1821050395568212,0.22565711537996927
2,0.15285314619541168,0.07468796893954277,0.06352876002589862,0.06601490949591,0.08632314080993335,0.06566775217652321
3,0.12032128870487213,0.13299241910378137,0.09511445835232735,0.06029020746548971,0.07269264881809552,0.08788992216189702
4,0.03343583891789118,0.015327112128337225,0.016099924221634865,0.017516156037648518,0.0207193186506629,0.015552026530106863
0,,,0.3851073086261749,,,
1,,,0.5469574133555094,,,
2,,,0.41793450713157654,,,
3,,,0.4079066812992096,,,
4,,,0.2831950585047404,,,
0,,,0.7484206755956014,,,
1,,,0.7007116079330444,,,
2,,,0.719442884127299,,,
3,,,0.5692522128423055,,,
4,,,0.5173169871171316,,,
0,0.11931491146485011,0.06358921527862549,0.06060086035480102,0.07953185743341844,0.06853453069925308,0.07391262923677762
1,0.372079573571682,0.20615053425232568,0.23672614122430483,0.27426063890258473,0.2365968401233355,0.24382141853372255
2,0.1469105233748754,0.07456711865961552,0.06654830214877923,0.08721180322269599,0.08108005672693253,0.09249921763936679
3,0.07874650104592244,0.04400185185174147,0.03834008487562338,0.04873303261895975,0.04901825046787659,0.047700537679096065
4,0.5337751631935438,0.4677451824148496,0.43777898450692493,0.41566120460629463,0.4560781692465146,0.4407597134510676
0,0.9069720109303793,0.9175125956535339,0.9014564255873362,0.8461738924185435,0.9057434697945913,0.9155189593633016
1,0.9149145185947418,0.9261508285999298,0.92633455991745,0.8601354956626892,0.9241476655006409,0.9299337466557821
2,0.8196377555529276,0.7965951859951019,0.7753221988677979,0.7715822160243988,0.7690888245900472,0.7837926149368286
3,0.6707719167073568,0.6163920958836874,0.6349655588467916,0.6375623891750971,0.5854728321234385,0.6439388791720072
4,0.7567222019036611,0.6335815091927847,0.6714440782864889,0.6889751354853312,0.6807937224706014,0.6629436413447062
0,0.7067402203877767,0.45840560893217724,0.46021691461404163,0.4473460614681244,0.4434543401002884,0.448383371035258
1,0.5424550175666809,0.4543524732192357,0.4872706284125646,0.5396567384401957,0.3928793966770172,0.5079992711544037
2,0.18214723467826843,0.08608585223555565,0.0932842567563057,0.09886703764398892,0.08325035621722539,0.09012728246549766
3,0.26231253892183304,0.11762344588836034,0.13381904487808546,0.13774789745608965,0.12341396262248357,0.11240779981017113
4,0.21510840207338333,0.13517591481407484,0.15453418965140978,0.14339493587613106,0.16654729346434274,0.14291967575748762
0,0.7466089248657226,0.6424303770065307,0.6298381209373474,0.6078166723251343,0.67923583984375,0.6518903136253357
1,0.7969627380371094,0.6877382516860961,0.7002445459365845,0.6795586228370667,0.718804144859314,0.7035860419273376
2,0.5551724016666413,0.47932732105255127,0.5043495476245881,0.4294264793395996,0.4346944808959961,0.4578268647193909
3,0.7868138909339905,0.6895696997642518,0.6923084616661072,0.6697436809539795,0.6994333148002625,0.6998672962188721
4,0.7968749642372132,0.7021772742271424,0.711312198638916,0.680025601387024,0.720015799999237,0.7164750576019288
0,,,0.8019973874092102,,,
1,,,0.4509867370128632,,,
2,,,0.6503336191177368,,,
3,,,0.5555050909519196,,,
4,,,0.5182393848896026,,,
0,,,0.13768772035837173,,,
1,,,0.09545611888170243,,,
2,,,0.2672498047351837,,,
3,,,0.0824469193816185,,,
4,,,0.283454504609108,,,
0,0.15638438612222672,0.542532529681921,0.4597332626581192,0.47180311381816864,0.45991387590765953,0.5157625824213028
1,0.18204418197274208,0.1012349147349596,0.09738623909652233,0.08781834505498409,0.10783642530441284,0.08819214813411236
2,0.11800225358456373,0.10096142254769802,0.11105944402515888,0.06823408743366599,0.10965793393552303,0.11225274577736855
3,0.12253914307802916,0.09867156855762005,0.09763954021036625,0.06488617975264788,0.10005711391568184,0.09326748456805944
4,0.16133977752178907,0.1125855054706335,0.11137177050113678,0.07982643786817789,0.11120335571467876,0.12102651037275791
5,0.08504631230607629,0.08371280878782272,0.08967676106840372,0.06719683948904276,0.08883499074727297,0.07836115546524525
6,0.08115556556731462,0.07512914296239614,0.07313657458871603,0.06465982366353273,0.08131211809813976,0.06632350664585829
7,0.07615067856386304,0.07050327304750681,0.06297347648069263,0.06054750643670559,0.0737142194993794,0.0527870156802237
8,0.06896920362487435,0.06383176241070032,0.0658953613601625,0.0447823740541935,0.0601214193738997,0.0589602617546916
9,0.15801965724676847,0.12509740330278873,0.11646754294633865,0.10666010901331902,0.13860456459224224,0.12306933104991913
10,0.07751181372441351,0.06325779017060995,0.059953127056360245,0.04223721753805876,0.06242842972278595,0.056468346156179905
11,0.09315818548202515,0.08911609183996916,0.08129069674760103,0.06756716361269355,0.09012353047728539,0.07948918268084526
12,0.13925598887726665,0.10715232603251934,0.11796119250357151,0.0927000641822815,0.12251578271389008,0.09940175153315067
13,0.1370929591357708,0.09811042062938213,0.11380292102694511,0.08746080659329891,0.0925712725147605,0.10491231828927994
14,0.03129346598871052,0.06918336125090718,0.06655665393918753,0.07163356617093086,0.0735842171125114,0.07196790585294366
15,0.04263946274295449,0.08086519129574299,0.06885509425774217,0.0932008670642972,0.08265017345547676,0.08632701030001044
16,0.07890471443533897,0.04091325728222728,0.05504859238862991,0.03692200779914856,0.053526236675679684,0.04478443134576082
17,0.20487092807888985,0.18308496102690697,0.177964324131608,0.17382988892495632,0.17932442016899586,0.15196368843317032
18,0.12739857286214828,0.11645671352744102,0.11984280310571194,0.08977056760340929,0.1129834484308958,0.10568869113922119
19,0.25207893177866936,0.11722043342888355,0.13139286637306213,0.08661459758877754,0.109645776450634,0.11855383217334747
20,0.25173725187778473,0.14135759510099888,0.16487109661102295,0.10879173874855042,0.1436114851385355,0.1387161761522293
21,0.16685152053833008,0.07955013029277325,0.09847128391265869,0.0778097016736865,0.07981204427778721,0.07762273214757442
22,0.4832558333873749,0.2894168943166733,0.33315446972846985,0.345088392496109,0.3567628487944603,0.3511952981352806
23,0.4523084834218025,0.33314917981624603,0.386962465941906,0.4134300798177719,0.40302862226963043,0.39195747673511505
24,0.4792601764202118,0.35585711896419525,0.323654405772686,0.34396715462207794,0.34454570710659027,0.351370632648468
25,0.546028733253479,0.3671046420931816,0.3455224111676216,0.3170967921614647,0.3600924015045166,0.41212697327136993
26,0.7093709707260132,0.4712687358260155,0.46686291694641113,0.45416159927845,0.46039941161870956,0.5047864615917206
27,0.6553277373313904,0.559669129550457,0.5620257407426834,0.5515067875385284,0.5564018785953522,0.5633148103952408
28,0.48235107213258743,0.44186709076166153,0.46231336891651154,0.47572847455739975,0.4214029237627983,0.41514675319194794
29,0.5357216373085976,0.3874473497271538,0.47454677522182465,0.5215010568499565,0.3751315698027611,0.41094569116830826
30,0.3577880635857582,0.18795648217201233,0.21061309799551964,0.20513654500246048,0.16000963002443314,0.18453727662563324
31,0.5618974044919014,0.4144159331917763,0.42394549399614334,0.2726309299468994,0.4505905285477638,0.3917605131864548
32,0.5859911441802979,0.4400385469198227,0.4340118542313576,0.3529653549194336,0.47797340899705887,0.4194721207022667
33,0.29027366638183594,0.18912402912974358,0.22648242861032486,0.19448590278625488,0.22571181878447533,0.2085370011627674
34,0.4583152085542679,0.3125441111624241,0.2408246397972107,0.24300048872828484,0.28784481808543205,0.26002392545342445
35,0.6869678646326065,0.5635736361145973,0.5293338671326637,0.3846549689769745,0.5861726105213165,0.512855164706707
36,0.36100974678993225,0.2370193749666214,0.23478569090366364,0.17752420529723167,0.2607760541141033,0.23619600012898445
37,0.7380362004041672,0.614323228597641,0.6222888082265854,0.5284624770283699,0.6686006933450699,0.6602248549461365
38,0.6488212198019028,0.3663448691368103,0.3584127426147461,0.3640502542257309,0.389166459441185,0.37548184394836426
39,0.4864276051521301,0.3109205961227417,0.2932232841849327,0.29586226493120193,0.3021116331219673,0.2804526835680008
40,0.44335833191871643,0.2671402134001255,0.2516956850886345,0.2467188984155655,0.29423147439956665,0.24667804315686226
41,0.6337616294622421,0.5307715460658073,0.51461161673069,0.3344045951962471,0.5846232622861862,0.49376754462718964
42,0.8889032155275345,0.8844070136547089,0.8616262227296829,0.780262902379036,0.8979618102312088,0.8773360550403595
43,0.8650183230638504,0.8554022461175919,0.8418447524309158,0.7423329204320908,0.8588859140872955,0.8469038009643555
44,0.7211781293153763,0.6246876567602158,0.6130768805742264,0.5370815247297287,0.5714480727910995,0.6119806170463562
45,0.7680879384279251,0.8579594194889069,0.8281251341104507,0.7770615220069885,0.8010774999856949,0.8566965758800507
46,0.8579214662313461,0.8360089063644409,0.8463385999202728,0.7864464670419693,0.8018311113119125,0.8308604210615158
47,0.7821377813816071,0.6888128072023392,0.6833631098270416,0.6464890390634537,0.664266899228096,0.6910421252250671
48,0.8412782698869705,0.8664029836654663,0.8639919757843018,0.7625614702701569,0.8615156710147858,0.864387258887291
49,0.8970233798027039,0.923768162727356,0.9139978885650635,0.8614023178815842,0.9159089475870132,0.9201252311468124
50,0.9129764884710312,0.8682422935962677,0.8475764393806458,0.7885514050722122,0.8293614685535431,0.8656520545482635
51,0.825555607676506,0.7741410583257675,0.7698336839675903,0.7306221723556519,0.7247880399227142,0.7759514600038528
52,0.7541635930538177,0.7313574105501175,0.7146393060684204,0.5846366137266159,0.7316583395004272,0.7384209483861923
53,0.7092541456222534,0.6956494599580765,0.6598254591226578,0.45226775109767914,0.6692008078098297,0.6859621554613113
54,0.8498831689357758,0.8285880982875824,0.8212994188070297,0.708725094795227,0.8263818621635437,0.8248996734619141
55,0.7824958562850952,0.6487521678209305,0.6799218058586121,0.5480008125305176,0.6775066256523132,0.6512550115585327
56,0.8101895451545715,0.7496131211519241,0.7448026239871979,0.7291183769702911,0.7235705256462097,0.7233029752969742
57,0.8358023911714554,0.746804416179657,0.7541052252054214,0.7557007521390915,0.7662992030382156,0.7419921457767487
58,0.8456374108791351,0.7623144090175629,0.7634560614824295,0.7724478095769882,0.7631358802318573,0.7650621831417084
59,0.7851839959621429,0.6923582851886749,0.6642309129238129,0.7172200679779053,0.676534041762352,0.6877579540014267
60,0.796462208032608,0.6774612367153168,0.6793521493673325,0.7121520191431046,0.6824466288089752,0.6905903220176697
61,0.6969996988773346,0.7733792960643768,0.7695519030094147,0.8029372543096542,0.6974290311336517,0.7771363407373428
62,0.7814171314239502,0.6778074949979782,0.655396044254303,0.5049591436982155,0.7009090781211853,0.6721408367156982
63,0.6772408485412598,0.43040867149829865,0.38075193762779236,0.4012141302227974,0.3827769160270691,0.4478701204061508
64,0.8422308415174484,0.8211720138788223,0.8315544873476028,0.86910280585289,0.8328477591276169,0.8079713732004166
65,0.4495884105563164,0.28235599771142006,0.23007983341813087,0.2285252884030342,0.2637673579156399,0.22134963795542717
66,0.8224130421876907,0.740592360496521,0.7177316099405289,0.7290574610233307,0.7487953007221222,0.7433064728975296
67,0.876286581158638,0.8210306763648987,0.8186804354190826,0.8651711791753769,0.8436841815710068,0.8134638220071793
68,0.8047442883253098,0.692021057009697,0.6814607679843903,0.7473370283842087,0.6621692925691605,0.678655207157135
69,0.639024943113327,0.4105672761797905,0.44660957157611847,0.418390728533268,0.39830971509218216,0.4249741733074188
70,0.4358322471380234,0.2356828898191452,0.2285570204257965,0.2020910382270813,0.24562815949320793,0.2067398615181446
71,0.7822732776403427,0.6170911937952042,0.6001955568790436,0.5865059942007065,0.5961634367704391,0.6037332862615585
72,0.6289797276258469,0.37244807928800583,0.3515188694000244,0.36660902947187424,0.31791646778583527,0.3589848205447197
73,0.6628413498401642,0.31723009794950485,0.3729846179485321,0.32736511528491974,0.28059377521276474,0.3482685461640358
74,0.40915264189243317,0.16867903620004654,0.15914790891110897,0.18330225721001625,0.1347454059869051,0.13322746194899082
75,0.9005421549081802,0.9224931299686432,0.9137869477272034,0.8529409766197205,0.9213692247867584,0.9227047115564346
76,0.8883562833070755,0.907450333237648,0.8856890499591827,0.8051988631486893,0.901873767375946,0.9012410640716553
77,0.7900308817625046,0.6441991180181503,0.6427369117736816,0.4832668676972389,0.6688146740198135,0.6397555470466614
78,0.42691268771886826,0.2214757204055786,0.22520584613084793,0.2493772953748703,0.20764515921473503,0.19868317246437073
79,0.32357916235923767,0.20190196484327316,0.18696948885917664,0.17265945859253407,0.17603639885783195,0.18838023208081722
80,0.469235435128212,0.31428248435258865,0.343277670443058,0.31913140416145325,0.3198499456048012,0.31597595661878586
81,0.8542767316102982,0.7778810411691666,0.7972722798585892,0.7920076102018356,0.7176449596881866,0.7929833978414536
82,0.8666916936635971,0.7803297489881516,0.7613099664449692,0.7570083439350128,0.7209919095039368,0.7661274373531342
83,0.6897365301847458,0.4334024637937546,0.41219060868024826,0.37128034234046936,0.41172125935554504,0.41602887213230133
84,0.4527970254421234,0.3139236196875572,0.313802108168602,0.2965560629963875,0.2764846049249172,0.30901481211185455
85,0.7297864109277725,0.5508589446544647,0.5801384598016739,0.437175914645195,0.5850648581981659,0.5885092616081238
86,0.8302178084850311,0.7921664118766785,0.808272123336792,0.7492330521345139,0.7855257540941238,0.8145496845245361
87,0.5484001189470291,0.3560948930680752,0.3761754557490349,0.3750333786010742,0.33041559532284737,0.331061702221632
88,0.6019963622093201,0.35564158856868744,0.3558850958943367,0.3498946316540241,0.33436039835214615,0.364728718996048
89,0.33852776139974594,0.13926725089550018,0.1280786469578743,0.12231552600860596,0.11211097054183483,0.11320186778903008
90,0.6979185789823532,0.5387954786419868,0.556844100356102,0.39864127337932587,0.5575460270047188,0.5517317354679108
0,0.21619431674480438,0.2765381410717964,0.30119868740439415,0.4105362892150879,0.33803435787558556,0.27366673946380615
1,0.3928704336285591,0.1869816780090332,0.18735197931528091,0.24229668453335762,0.21210189536213875,0.19113662093877792
2,0.3876645416021347,0.2674265503883362,0.25233927741646767,0.278015810996294,0.25648314878344536,0.2629429064691067
3,0.6124406903982162,0.41924743354320526,0.4400240257382393,0.47240740805864334,0.4463653340935707,0.4362758919596672
4,0.3601163476705551,0.23423194885253906,0.23914223536849022,0.24147715792059898,0.2352781929075718,0.2699601352214813
5,0.45231297612190247,0.26777371019124985,0.28226299583911896,0.2830221354961395,0.2990190163254738,0.2926233597099781
6,0.46070409566164017,0.28999876603484154,0.29072943702340126,0.29813072085380554,0.28193147853016853,0.2959033101797104
7,0.42514370381832123,0.2333552949130535,0.2165907546877861,0.2184310033917427,0.25814105942845345,0.23197415098547935
8,0.6495242267847061,0.5045555755496025,0.5493128150701523,0.5435121282935143,0.5084414333105087,0.5437669157981873
9,0.7766491174697876,0.8074483722448349,0.8296823799610138,0.84197898209095,0.8222828060388565,0.817219540476799
10,0.20783696696162224,0.1327169705182314,0.12352587655186653,0.16234876960515976,0.1416422836482525,0.14905022084712982
11,0.4729050323367119,0.38340073078870773,0.3702150285243988,0.3944675251841545,0.3856089934706688,0.39996199309825897
12,0.36872559040784836,0.22697371989488602,0.22042586654424667,0.26509812474250793,0.2331661731004715,0.2470252476632595
13,0.2914428412914276,0.24887145683169365,0.24134881421923637,0.3158985376358032,0.27693692594766617,0.28156523779034615
14,0.3130282461643219,0.3276022672653198,0.31109974533319473,0.3269574046134949,0.35915355384349823,0.30543994903564453
15,0.26298752054572105,0.21755633503198624,0.23348205164074898,0.22285676002502441,0.22520048543810844,0.22775892540812492
16,0.12856844626367092,0.0850472692400217,0.0854349210858345,0.11436869576573372,0.09462774358689785,0.0788913257420063
17,0.7440058588981628,0.8042986690998077,0.8154179602861404,0.8532133251428604,0.7998156696557999,0.7451293468475342
18,0.576041042804718,0.47298938035964966,0.44162916392087936,0.4310929402709007,0.4911765679717064,0.482638381421566
19,0.5968887358903885,0.4815809801220894,0.43849698454141617,0.493121899664402,0.44658391922712326,0.3989744558930397
20,0.5206552594900131,0.405310682952404,0.434367798268795,0.34635740518569946,0.4311189502477646,0.4030592516064644
21,0.49038833379745483,0.27452927455306053,0.27224526554346085,0.2798226699233055,0.2796499766409397,0.2525312937796116
22,0.7263779193162918,0.5754286497831345,0.6002837866544724,0.6264711618423462,0.573209248483181,0.5693189427256584
23,0.43599527329206467,0.21779731288552284,0.2210976965725422,0.2121981456875801,0.2245548963546753,0.2358321137726307
24,0.840183287858963,0.7291310876607895,0.734855517745018,0.7243595272302628,0.7149196118116379,0.7324355393648148
25,0.878334179520607,0.8713839501142502,0.8664997220039368,0.7823842912912369,0.8818219602108002,0.8787362575531006
26,0.3761443793773651,0.2199118211865425,0.21621230989694595,0.18655474856495857,0.2178451120853424,0.22654347866773605
27,0.1519768163561821,0.07895131595432758,0.07687712088227272,0.11060620471835136,0.08325327560305595,0.07565843965858221
28,0.31458723172545433,0.16121496073901653,0.17035573348402977,0.18692314624786377,0.17947552166879177,0.1621029432862997
29,0.9132361710071564,0.9093480706214905,0.9088364392518997,0.8394105136394501,0.9120639711618423,0.9092717468738556
30,0.727031022310257,0.8265445530414581,0.8384796380996704,0.806821271777153,0.8291198760271072,0.8236863315105438
31,0.6236351728439331,0.9065733104944229,0.9193765074014664,0.9088820815086365,0.9274389892816544,0.9131960570812225
32,0.8547972440719604,0.8264952898025513,0.8253140598535538,0.8195635080337524,0.7838522493839264,0.8431839644908905
33,0.6224106550216675,0.4163200333714485,0.4136205241084099,0.3938963785767555,0.3821081519126892,0.396647684276104
34,0.9007918685674667,0.8812655806541443,0.8695400208234787,0.8910406678915024,0.8589861243963242,0.8780076205730438
35,0.928217351436615,0.8738243132829666,0.8917447477579117,0.894507572054863,0.8630174696445465,0.8813334107398987
36,0.8356767743825912,0.781605675816536,0.8709444850683212,0.808917298913002,0.7861469686031342,0.8299000263214111
37,0.7797482460737228,0.6406018435955048,0.765694871544838,0.6749763339757919,0.7175476849079132,0.734592467546463
38,0.1614492814987898,0.12244637683033943,0.14819780550897121,0.16116369515657425,0.11024690046906471,0.15758414566516876
39,0.4569741412997246,0.22004656493663788,0.2382301650941372,0.18179210275411606,0.20653005689382553,0.31490055471658707
40,0.5948264300823212,0.41345954686403275,0.38045784085989,0.41771843284368515,0.44078485667705536,0.39728904515504837
41,0.3481881618499756,0.17235317826271057,0.16887949779629707,0.1702340729534626,0.18380231782794,0.17083654552698135
42,0.39832840859889984,0.25059424340724945,0.24001219123601913,0.20237910002470016,0.25000858306884766,0.2558615542948246
43,0.44648929685354233,0.2638790123164654,0.26027514412999153,0.25973183289170265,0.26292844861745834,0.24688231572508812
44,0.4322768896818161,0.23105386644601822,0.24393213540315628,0.24538500607013702,0.2598246969282627,0.22497879341244698
45,0.6688366830348969,0.5284141227602959,0.5344571620225906,0.4007575884461403,0.5450371503829956,0.5272006988525391
46,0.5007967054843903,0.34537701308727264,0.39231428503990173,0.4329305812716484,0.3609538823366165,0.35596607625484467
47,0.47926443815231323,0.35544683039188385,0.362501360476017,0.35017580538988113,0.347109392285347,0.36292052268981934
48,0.31864163279533386,0.22240398079156876,0.23211531341075897,0.1608222797513008,0.24467550590634346,0.21649055555462837
49,0.15334591642022133,0.08931306935846806,0.09034051187336445,0.10657380148768425,0.1136691514402628,0.09875690564513206
50,0.41189345717430115,0.2594216763973236,0.25126417353749275,0.2728353291749954,0.25937091186642647,0.26125455275177956
51,0.3870750702917576,0.2557654269039631,0.23239246755838394,0.26842667534947395,0.24971726909279823,0.24714837968349457
52,0.10666043311357498,0.06023809965699911,0.059491321444511414,0.0725737689062953,0.07274361979216337,0.07083993125706911
53,0.193880345672369,0.35452867299318314,0.3494056388735771,0.3859917223453522,0.2572959363460541,0.3441847264766693
54,0.22052333876490593,0.4281376823782921,0.4533057287335396,0.5002114623785019,0.2975861206650734,0.43250634521245956
55,0.292721401900053,0.2308373674750328,0.1718003824353218,0.2532693836838007,0.17790227383375168,0.19676246494054794
56,0.08717296924442053,0.06014022650197148,0.0609419122338295,0.06771048158407211,0.045100641902536154,0.06038545165210962
57,0.18218769133090973,0.1485191397368908,0.14023995399475098,0.11174709722399712,0.1668690163642168,0.14584732614457607
58,0.09963238704949617,0.08025102037936449,0.08692929241806269,0.06923984829336405,0.1046550776809454,0.08075590897351503
59,0.14671989157795906,0.11920705623924732,0.12739109992980957,0.12934431992471218,0.15365665219724178,0.1328785326331854
60,0.6945087760686874,0.5982178598642349,0.6276932507753372,0.6199886798858643,0.5961290895938873,0.6389337480068207
61,0.2829371839761734,0.154806112870574,0.16144522838294506,0.14158764854073524,0.14766268990933895,0.14953173883259296
62,0.18028701469302177,0.09523384366184473,0.11125973984599113,0.09466930199414492,0.08550769090652466,0.10466170869767666
