window_id,dataset,subject,label,p_ext,p_win
2,Stress-Predict,Stress-Predict:S16,Baseline,0.705485463142395,0.6144048571586609
3,Stress-Predict,Stress-Predict:S16,Baseline,0.5260185599327087,0.5305936932563782
4,Stress-Predict,Stress-Predict:S16,Baseline,0.13448506593704224,0.31748831272125244
5,Stress-Predict,Stress-Predict:S16,Baseline,0.14092300832271576,0.2752120792865753
6,Stress-Predict,Stress-Predict:S16,Baseline,0.44157251715660095,0.43164679408073425
7,Stress-Predict,Stress-Predict:S16,Baseline,0.35312309861183167,0.6484259963035583
8,Stress-Predict,Stress-Predict:S16,Baseline,0.1631527841091156,0.6624161601066589
9,Stress-Predict,Stress-Predict:S16,Baseline,0.2596917450428009,0.7042309641838074
10,Stress-Predict,Stress-Predict:S16,Baseline,0.24399316310882568,0.37342411279678345
11,Stress-Predict,Stress-Predict:S16,Baseline,0.33474624156951904,0.31768420338630676
12,Stress-Predict,Stress-Predict:S16,Baseline,0.17730583250522614,0.5982973575592041
13,Stress-Predict,Stress-Predict:S16,Baseline,0.08520819991827011,0.38948556780815125
14,Stress-Predict,Stress-Predict:S16,Baseline,0.06450944393873215,0.4196399748325348
15,Stress-Predict,Stress-Predict:S16,Baseline,0.06869324296712875,0.15234802663326263
16,Stress-Predict,Stress-Predict:S16,Baseline,0.08691682666540146,0.06733807921409607
17,Stress-Predict,Stress-Predict:S16,Baseline,0.17089155316352844,0.03534442186355591
18,Stress-Predict,Stress-Predict:S16,Baseline,0.12670765817165375,0.057114534080028534
19,Stress-Predict,Stress-Predict:S16,Baseline,0.062089476734399796,0.44909220933914185
20,Stress-Predict,Stress-Predict:S16,Baseline,0.07382143288850784,0.5255958437919617
21,Stress-Predict,Stress-Predict:S16,Baseline,0.0553223118185997,0.4253403842449188
22,Stress-Predict,Stress-Predict:S16,Baseline,0.05536256358027458,0.3184851109981537
23,Stress-Predict,Stress-Predict:S16,Stress,0.2291136533021927,0.32627764344215393
24,Stress-Predict,Stress-Predict:S16,Stress,0.1538281887769699,0.08933510631322861
25,Stress-Predict,Stress-Predict:S16,Stress,0.1733652502298355,0.07522891461849213
26,Stress-Predict,Stress-Predict:S16,Stress,0.16679805517196655,0.046695128083229065
27,Stress-Predict,Stress-Predict:S16,Stress,0.06322594732046127,0.011623556725680828
28,Stress-Predict,Stress-Predict:S16,Stress,0.08315496146678925,0.011690645478665829
29,Stress-Predict,Stress-Predict:S16,Stress,0.05431037023663521,0.01678386889398098
30,Stress-Predict,Stress-Predict:S16,Stress,0.05069635808467865,0.021115979179739952
31,Stress-Predict,Stress-Predict:S16,Stress,0.05069635808467865,0.04634668678045273
32,Stress-Predict,Stress-Predict:S16,Rest,0.12875884771347046,0.4985682964324951
33,Stress-Predict,Stress-Predict:S16,Rest,0.20731671154499054,0.3446616530418396
34,Stress-Predict,Stress-Predict:S16,Rest,0.1451808512210846,0.35190680623054504
35,Stress-Predict,Stress-Predict:S16,Rest,0.015189341269433498,0.21336586773395538
36,Stress-Predict,Stress-Predict:S16,Rest,0.48325416445732117,0.0849061906337738
37,Stress-Predict,Stress-Predict:S16,Rest,0.5943775773048401,0.018907124176621437
38,Stress-Predict,Stress-Predict:S16,Rest,0.26886656880378723,0.08956945687532425
39,Stress-Predict,Stress-Predict:S16,Rest,0.4497153162956238,0.12855611741542816
40,Stress-Predict,Stress-Predict:S16,Rest,0.2446194887161255,0.37349453568458557
41,Stress-Predict,Stress-Predict:S16,Stress,0.9570200443267822,0.7177744507789612
42,Stress-Predict,Stress-Predict:S16,Stress,0.8873050808906555,0.6547488570213318
43,Stress-Predict,Stress-Predict:S16,Stress,0.9695528149604797,0.6841548681259155
44,Stress-Predict,Stress-Predict:S16,Stress,0.9687277674674988,0.8410921096801758
45,Stress-Predict,Stress-Predict:S16,Stress,0.9751183986663818,0.7166653871536255
46,Stress-Predict,Stress-Predict:S16,Stress,0.987206757068634,0.9218921065330505
47,Stress-Predict,Stress-Predict:S16,Stress,0.9919196367263794,0.9625335335731506
48,Stress-Predict,Stress-Predict:S16,Stress,0.9872283935546875,0.8886352181434631
49,Stress-Predict,Stress-Predict:S16,Stress,0.974517285823822,0.6340998411178589
50,Stress-Predict,Stress-Predict:S16,Stress,0.8693998456001282,0.16452458500862122
51,Stress-Predict,Stress-Predict:S16,Stress,0.8224356174468994,0.28105494379997253
52,Stress-Predict,Stress-Predict:S16,Stress,0.9807158708572388,0.9049966931343079
53,Stress-Predict,Stress-Predict:S16,Stress,0.9824877381324768,0.7915061116218567
54,Stress-Predict,Stress-Predict:S16,Stress,0.9555205702781677,0.3875928223133087
55,Stress-Predict,Stress-Predict:S16,Stress,0.9845365881919861,0.7434834837913513
56,Stress-Predict,Stress-Predict:S16,Stress,0.9823090434074402,0.7944274544715881
57,Stress-Predict,Stress-Predict:S16,Rest,0.7787852883338928,0.12532447278499603
58,Stress-Predict,Stress-Predict:S16,Rest,0.4947792887687683,0.08575636893510818
59,Stress-Predict,Stress-Predict:S16,Rest,0.6016730666160583,0.4705260396003723
60,Stress-Predict,Stress-Predict:S16,Rest,0.9093299508094788,0.6481356620788574
61,Stress-Predict,Stress-Predict:S16,Rest,0.9167467951774597,0.7508532404899597
62,Stress-Predict,Stress-Predict:S16,Rest,0.8618903160095215,0.771844744682312
63,Stress-Predict,Stress-Predict:S16,Rest,0.9617284536361694,0.9121631383895874
64,Stress-Predict,Stress-Predict:S16,Rest,0.843722939491272,0.5478398203849792
65,Stress-Predict,Stress-Predict:S16,Rest,0.9233769178390503,0.82581627368927
66,Stress-Predict,Stress-Predict:S16,Hyperventilation,0.9400144219398499,0.6621149182319641
67,Stress-Predict,Stress-Predict:S16,Hyperventilation,0.8697978854179382,0.6693126559257507
68,Stress-Predict,Stress-Predict:S16,Rest,0.9253211617469788,0.8406133651733398
69,Stress-Predict,Stress-Predict:S16,Rest,0.9487629532814026,0.38166654109954834
70,Stress-Predict,Stress-Predict:S16,Rest,0.9144236445426941,0.27255797386169434
71,Stress-Predict,Stress-Predict:S16,Rest,0.2885051965713501,0.21707558631896973
72,Stress-Predict,Stress-Predict:S16,Rest,0.9418327808380127,0.5861489176750183
73,Stress-Predict,Stress-Predict:S16,Rest,0.9718299508094788,0.8745030164718628
74,Stress-Predict,Stress-Predict:S16,Rest,0.9640072584152222,0.8454951643943787
75,Stress-Predict,Stress-Predict:S16,Rest,0.9718913435935974,0.7064555883407593
76,Stress-Predict,Stress-Predict:S16,Rest,0.9589883685112,0.6722756624221802
77,Stress-Predict,Stress-Predict:S16,Rest,0.13541433215141296,0.36716896295547485
78,Stress-Predict,Stress-Predict:S16,Rest,0.06768882274627686,0.01316752564162016
79,Stress-Predict,Stress-Predict:S16,Rest,0.08315496146678925,0.012099375948309898
80,Stress-Predict,Stress-Predict:S16,Rest,0.05431037023663521,0.01655958965420723
81,Stress-Predict,Stress-Predict:S16,Rest,0.05069635808467865,0.020465021952986717
82,Stress-Predict,Stress-Predict:S16,Rest,0.15052971243858337,0.019206823781132698
0,Stress-Predict,Stress-Predict:S17,Baseline,0.11316622793674469,0.1050315871834755
1,Stress-Predict,Stress-Predict:S17,Baseline,0.09179792553186417,0.07250776886940002
2,Stress-Predict,Stress-Predict:S17,Baseline,0.10795075446367264,0.11649087071418762
3,Stress-Predict,Stress-Predict:S17,Baseline,0.06608778238296509,0.13354860246181488
4,Stress-Predict,Stress-Predict:S17,Baseline,0.03741815686225891,0.4442237615585327
5,Stress-Predict,Stress-Predict:S17,Baseline,0.06170305237174034,0.1498287171125412
6,Stress-Predict,Stress-Predict:S17,Baseline,0.0717628225684166,0.13319113850593567
7,Stress-Predict,Stress-Predict:S17,Baseline,0.08096624165773392,0.19938626885414124
8,Stress-Predict,Stress-Predict:S17,Baseline,0.30838149785995483,0.1805650144815445
9,Stress-Predict,Stress-Predict:S17,Baseline,0.6534632444381714,0.1617080122232437
10,Stress-Predict,Stress-Predict:S17,Baseline,0.7061036229133606,0.44424644112586975
11,Stress-Predict,Stress-Predict:S17,Baseline,0.5866614580154419,0.29290279746055603
12,Stress-Predict,Stress-Predict:S17,Baseline,0.023170705884695053,0.3554172217845917
13,Stress-Predict,Stress-Predict:S17,Baseline,0.2103491872549057,0.5476639270782471
14,Stress-Predict,Stress-Predict:S17,Baseline,0.18277624249458313,0.6240371465682983
15,Stress-Predict,Stress-Predict:S17,Baseline,0.19380150735378265,0.19141334295272827
16,Stress-Predict,Stress-Predict:S17,Baseline,0.320171982049942,0.35152000188827515
17,Stress-Predict,Stress-Predict:S17,Stress,0.12849625945091248,0.3823431432247162
18,Stress-Predict,Stress-Predict:S17,Stress,0.6010233759880066,0.4332271218299866
19,Stress-Predict,Stress-Predict:S17,Stress,0.7448207139968872,0.5445173382759094
20,Stress-Predict,Stress-Predict:S17,Stress,0.7818918228149414,0.6345406174659729
21,Stress-Predict,Stress-Predict:S17,Stress,0.8627792596817017,0.4977245032787323
22,Stress-Predict,Stress-Predict:S17,Stress,0.9624723792076111,0.6083543300628662
23,Stress-Predict,Stress-Predict:S17,Stress,0.853667140007019,0.3615003228187561
24,Stress-Predict,Stress-Predict:S17,Stress,0.7507660984992981,0.3268873691558838
25,Stress-Predict,Stress-Predict:S17,Stress,0.7533949017524719,0.35494324564933777
26,Stress-Predict,Stress-Predict:S17,Stress,0.4913311004638672,0.3850909471511841
27,Stress-Predict,Stress-Predict:S17,Stress,0.46861502528190613,0.5709226131439209
28,Stress-Predict,Stress-Predict:S17,Stress,0.4019923806190491,0.39884355664253235
29,Stress-Predict,Stress-Predict:S17,Rest,0.7986676692962646,0.5813015699386597
30,Stress-Predict,Stress-Predict:S17,Rest,0.8655991554260254,0.8345100283622742
31,Stress-Predict,Stress-Predict:S17,Rest,0.7863566279411316,0.6071767210960388
32,Stress-Predict,Stress-Predict:S17,Rest,0.7656223177909851,0.2964315414428711
33,Stress-Predict,Stress-Predict:S17,Rest,0.855791449546814,0.5663735866546631
34,Stress-Predict,Stress-Predict:S17,Rest,0.7282364368438721,0.4131019115447998
35,Stress-Predict,Stress-Predict:S17,Rest,0.8295601010322571,0.42160117626190186
36,Stress-Predict,Stress-Predict:S17,Rest,0.8804384469985962,0.6077294945716858
37,Stress-Predict,Stress-Predict:S17,Rest,0.940245509147644,0.7636128664016724
38,Stress-Predict,Stress-Predict:S17,Hyperventilation,0.9675447344779968,0.4004887342453003
39,Stress-Predict,Stress-Predict:S17,Rest,0.8522264957427979,0.5909833312034607
40,Stress-Predict,Stress-Predict:S17,Rest,0.7715031504631042,0.26166123151779175
41,Stress-Predict,Stress-Predict:S17,Rest,0.5406968593597412,0.4236498773097992
42,Stress-Predict,Stress-Predict:S17,Rest,0.7860522866249084,0.48885902762413025
43,Stress-Predict,Stress-Predict:S17,Rest,0.7699334621429443,0.5793801546096802
44,Stress-Predict,Stress-Predict:S17,Rest,0.48267990350723267,0.7348355054855347
45,Stress-Predict,Stress-Predict:S17,Rest,0.6262816190719604,0.7602670788764954
46,Stress-Predict,Stress-Predict:S17,Rest,0.7668246626853943,0.49266159534454346
47,Stress-Predict,Stress-Predict:S17,Rest,0.7523601651191711,0.265683650970459
48,Stress-Predict,Stress-Predict:S17,Rest,0.8886105418205261,0.4876175820827484
49,Stress-Predict,Stress-Predict:S17,Rest,0.8889752626419067,0.5610556602478027
50,Stress-Predict,Stress-Predict:S17,Rest,0.8863663077354431,0.6212354302406311
51,Stress-Predict,Stress-Predict:S17,Rest,0.9066591262817383,0.5100933909416199
52,Stress-Predict,Stress-Predict:S17,Rest,0.9719385504722595,0.47487345337867737
53,Stress-Predict,Stress-Predict:S17,Rest,0.7000479698181152,0.21314974129199982
0,Stress-Predict,Stress-Predict:S18,Baseline,0.04918500408530235,0.0849686786532402
1,Stress-Predict,Stress-Predict:S18,Baseline,0.039844341576099396,0.12369238585233688
2,Stress-Predict,Stress-Predict:S18,Baseline,0.04918500408530235,0.22270594537258148
3,Stress-Predict,Stress-Predict:S18,Baseline,0.11197454482316971,0.12642836570739746
4,Stress-Predict,Stress-Predict:S18,Baseline,0.13649360835552216,0.06622455269098282
5,Stress-Predict,Stress-Predict:S18,Baseline,0.8007143139839172,0.05342160165309906
6,Stress-Predict,Stress-Predict:S18,Baseline,0.7662577033042908,0.08278936892747879
7,Stress-Predict,Stress-Predict:S18,Baseline,0.17104525864124298,0.5257366299629211
8,Stress-Predict,Stress-Predict:S18,Baseline,0.12861423194408417,0.24479921162128448
9,Stress-Predict,Stress-Predict:S18,Baseline,0.12474077939987183,0.2909262478351593
10,Stress-Predict,Stress-Predict:S18,Baseline,0.5682518482208252,0.49863314628601074
11,Stress-Predict,Stress-Predict:S18,Baseline,0.8252254128456116,0.7188148498535156
12,Stress-Predict,Stress-Predict:S18,Baseline,0.5148440003395081,0.5229620933532715
13,Stress-Predict,Stress-Predict:S18,Baseline,0.52045077085495,0.3053378164768219
14,Stress-Predict,Stress-Predict:S18,Baseline,0.0777633860707283,0.3197561800479889
15,Stress-Predict,Stress-Predict:S18,Baseline,0.6798579096794128,0.5504644513130188
16,Stress-Predict,Stress-Predict:S18,Baseline,0.9076680541038513,0.5766921639442444
17,Stress-Predict,Stress-Predict:S18,Baseline,0.378745973110199,0.5597699284553528
18,Stress-Predict,Stress-Predict:S18,Rest,0.8456874489784241,0.5295936465263367
19,Stress-Predict,Stress-Predict:S18,Rest,0.8630064129829407,0.4131273627281189
20,Stress-Predict,Stress-Predict:S18,Rest,0.9689835906028748,0.5743029117584229
21,Stress-Predict,Stress-Predict:S18,Rest,0.9668471813201904,0.6134937405586243
22,Stress-Predict,Stress-Predict:S18,Rest,0.9631443619728088,0.651899516582489
23,Stress-Predict,Stress-Predict:S18,Rest,0.947198748588562,0.6059535145759583
24,Stress-Predict,Stress-Predict:S18,Rest,0.9749113321304321,0.17131531238555908
25,Stress-Predict,Stress-Predict:S18,Rest,0.9290103912353516,0.23473025858402252
26,Stress-Predict,Stress-Predict:S18,Rest,0.924502432346344,0.37490570545196533
27,Stress-Predict,Stress-Predict:S18,Stress,0.9633379578590393,0.8200803995132446
28,Stress-Predict,Stress-Predict:S18,Stress,0.9620519280433655,0.683712899684906
29,Stress-Predict,Stress-Predict:S18,Stress,0.9445046782493591,0.4901907742023468
30,Stress-Predict,Stress-Predict:S18,Stress,0.9338322877883911,0.40777480602264404
31,Stress-Predict,Stress-Predict:S18,Stress,0.9374774098396301,0.485495001077652
32,Stress-Predict,Stress-Predict:S18,Stress,0.9438433647155762,0.6766703128814697
33,Stress-Predict,Stress-Predict:S18,Stress,0.919937252998352,0.6633492112159729
34,Stress-Predict,Stress-Predict:S18,Stress,0.9318580031394958,0.6712475419044495
35,Stress-Predict,Stress-Predict:S18,Stress,0.9114429950714111,0.7868071794509888
36,Stress-Predict,Stress-Predict:S18,Stress,0.9027277827262878,0.7621031999588013
37,Stress-Predict,Stress-Predict:S18,Stress,0.9616785049438477,0.8497173190116882
38,Stress-Predict,Stress-Predict:S18,Stress,0.9661485552787781,0.8144679069519043
39,Stress-Predict,Stress-Predict:S18,Stress,0.9606638550758362,0.7915393114089966
40,Stress-Predict,Stress-Predict:S18,Stress,0.9877898693084717,0.845485270023346
41,Stress-Predict,Stress-Predict:S18,Stress,0.9712452292442322,0.8465584516525269
42,Stress-Predict,Stress-Predict:S18,Stress,0.9645271897315979,0.8586519360542297
43,Stress-Predict,Stress-Predict:S18,Stress,0.964197039604187,0.8400574326515198
44,Stress-Predict,Stress-Predict:S18,Stress,0.7923763394355774,0.8419283628463745
45,Stress-Predict,Stress-Predict:S18,Stress,0.27773019671440125,0.2632003128528595
46,Stress-Predict,Stress-Predict:S18,Rest,0.7836698889732361,0.6495044231414795
47,Stress-Predict,Stress-Predict:S18,Rest,0.7097669839859009,0.38309618830680847
48,Stress-Predict,Stress-Predict:S18,Rest,0.37804222106933594,0.18112972378730774
49,Stress-Predict,Stress-Predict:S18,Rest,0.5585867166519165,0.23387137055397034
50,Stress-Predict,Stress-Predict:S18,Rest,0.27487829327583313,0.22959625720977783
51,Stress-Predict,Stress-Predict:S18,Rest,0.3721860349178314,0.26643359661102295
52,Stress-Predict,Stress-Predict:S18,Rest,0.2886214852333069,0.3387722373008728
53,Stress-Predict,Stress-Predict:S18,Rest,0.28962409496307373,0.26929670572280884
54,Stress-Predict,Stress-Predict:S18,Hyperventilation,0.8125637769699097,0.8038040399551392
55,Stress-Predict,Stress-Predict:S18,Hyperventilation,0.1992071270942688,0.41876116394996643
56,Stress-Predict,Stress-Predict:S18,Rest,0.03783359006047249,0.07365790009498596
57,Stress-Predict,Stress-Predict:S18,Rest,0.1115417405962944,0.1296507865190506
58,Stress-Predict,Stress-Predict:S18,Rest,0.26520076394081116,0.308199018239975
59,Stress-Predict,Stress-Predict:S18,Rest,0.25635582208633423,0.2940880358219147
60,Stress-Predict,Stress-Predict:S18,Rest,0.05100766941905022,0.25587984919548035
61,Stress-Predict,Stress-Predict:S18,Rest,0.07015646249055862,0.316273957490921
62,Stress-Predict,Stress-Predict:S18,Rest,0.08003687858581543,0.2727036476135254
63,Stress-Predict,Stress-Predict:S18,Rest,0.24148087203502655,0.09023283421993256
64,Stress-Predict,Stress-Predict:S18,Rest,0.0946076288819313,0.09477780014276505
65,Stress-Predict,Stress-Predict:S18,Rest,0.04396620765328407,0.12848804891109467
66,Stress-Predict,Stress-Predict:S18,Rest,0.04016837105154991,0.09276257455348969
67,Stress-Predict,Stress-Predict:S18,Rest,0.24018430709838867,0.11670422554016113
68,Stress-Predict,Stress-Predict:S18,Rest,0.1382637321949005,0.19817987084388733
69,Stress-Predict,Stress-Predict:S18,Rest,0.018367987126111984,0.017478404566645622
70,Stress-Predict,Stress-Predict:S18,Rest,0.020258815959095955,0.016451308503746986
71,Stress-Predict,Stress-Predict:S18,Rest,0.018837474286556244,0.0589979887008667
0,Stress-Predict,Stress-Predict:S19,Baseline,0.011103671975433826,0.2008383423089981
1,Stress-Predict,Stress-Predict:S19,Baseline,0.005837201606482267,0.22994260489940643
2,Stress-Predict,Stress-Predict:S19,Baseline,0.007204008754342794,0.3291792571544647
3,Stress-Predict,Stress-Predict:S19,Baseline,0.005285563878715038,0.22687888145446777
4,Stress-Predict,Stress-Predict:S19,Baseline,0.024462755769491196,0.4475335478782654
5,Stress-Predict,Stress-Predict:S19,Baseline,0.02515553869307041,0.6248952746391296
6,Stress-Predict,Stress-Predict:S19,Baseline,0.014124942943453789,0.5221400856971741
7,Stress-Predict,Stress-Predict:S19,Baseline,0.01117368321865797,0.4894796311855316
8,Stress-Predict,Stress-Predict:S19,Baseline,0.010136811062693596,0.3672497868537903
9,Stress-Predict,Stress-Predict:S19,Baseline,0.007012801710516214,0.3750413954257965
10,Stress-Predict,Stress-Predict:S19,Baseline,0.018625345081090927,0.2932814061641693
11,Stress-Predict,Stress-Predict:S19,Baseline,0.026049643754959106,0.28996479511260986
12,Stress-Predict,Stress-Predict:S19,Baseline,0.011661982163786888,0.3409562408924103
13,Stress-Predict,Stress-Predict:S19,Baseline,0.011597629636526108,0.4537007808685303
14,Stress-Predict,Stress-Predict:S19,Baseline,0.03844412788748741,0.4444217383861542
15,Stress-Predict,Stress-Predict:S19,Baseline,0.02424135059118271,0.40595629811286926
16,Stress-Predict,Stress-Predict:S19,Baseline,0.05928042531013489,0.5054180026054382
17,Stress-Predict,Stress-Predict:S19,Stress,0.23525463044643402,0.5831348299980164
18,Stress-Predict,Stress-Predict:S19,Stress,0.15266159176826477,0.7768228650093079
19,Stress-Predict,Stress-Predict:S19,Stress,0.10700906813144684,0.7103930711746216
20,Stress-Predict,Stress-Predict:S19,Stress,0.10205402970314026,0.7573752403259277
21,Stress-Predict,Stress-Predict:S19,Stress,0.18932011723518372,0.7981456518173218
22,Stress-Predict,Stress-Predict:S19,Stress,0.5949506163597107,0.7713444232940674
23,Stress-Predict,Stress-Predict:S19,Stress,0.2720015347003937,0.7614104747772217
24,Stress-Predict,Stress-Predict:S19,Stress,0.15504267811775208,0.7350680232048035
25,Stress-Predict,Stress-Predict:S19,Stress,0.25936105847358704,0.7978067994117737
26,Stress-Predict,Stress-Predict:S19,Stress,0.23487816751003265,0.7145845293998718
27,Stress-Predict,Stress-Predict:S19,Rest,0.05830591544508934,0.11848738044500351
28,Stress-Predict,Stress-Predict:S19,Rest,0.10580839216709137,0.09261506795883179
29,Stress-Predict,Stress-Predict:S19,Rest,0.060490600764751434,0.11861485987901688
30,Stress-Predict,Stress-Predict:S19,Rest,0.057057976722717285,0.2250027358531952
31,Stress-Predict,Stress-Predict:S19,Rest,0.061536047607660294,0.5564510226249695
32,Stress-Predict,Stress-Predict:S19,Rest,0.04061996191740036,0.6076723337173462
33,Stress-Predict,Stress-Predict:S19,Rest,0.028414128348231316,0.3477018177509308
34,Stress-Predict,Stress-Predict:S19,Rest,0.043408170342445374,0.5743474364280701
35,Stress-Predict,Stress-Predict:S19,Rest,0.0553043857216835,0.5219674706459045
36,Stress-Predict,Stress-Predict:S19,Rest,0.14443890750408173,0.7436389327049255
37,Stress-Predict,Stress-Predict:S19,Rest,0.055925555527210236,0.8237978219985962
38,Stress-Predict,Stress-Predict:S19,Rest,0.02233167551457882,0.2310764640569687
39,Stress-Predict,Stress-Predict:S19,Rest,0.06496613472700119,0.295950323343277
40,Stress-Predict,Stress-Predict:S19,Stress,0.5192033648490906,0.7032149434089661
41,Stress-Predict,Stress-Predict:S19,Stress,0.9504985809326172,0.721764326095581
42,Stress-Predict,Stress-Predict:S19,Stress,0.9118826389312744,0.5742520093917847
43,Stress-Predict,Stress-Predict:S19,Stress,0.2684457004070282,0.13687798380851746
44,Stress-Predict,Stress-Predict:S19,Stress,0.9255523085594177,0.7849100232124329
45,Stress-Predict,Stress-Predict:S19,Stress,0.8910347819328308,0.7947075366973877
46,Stress-Predict,Stress-Predict:S19,Stress,0.7826919555664062,0.8493166565895081
47,Stress-Predict,Stress-Predict:S19,Stress,0.972719669342041,0.8511213660240173
48,Stress-Predict,Stress-Predict:S19,Stress,0.9174536466598511,0.707372784614563
49,Stress-Predict,Stress-Predict:S19,Stress,0.9026107788085938,0.7555056810379028
50,Stress-Predict,Stress-Predict:S19,Stress,0.944833517074585,0.4379710853099823
51,Stress-Predict,Stress-Predict:S19,Stress,0.7694019079208374,0.7818834781646729
52,Stress-Predict,Stress-Predict:S19,Stress,0.8723440766334534,0.7949445843696594
53,Stress-Predict,Stress-Predict:S19,Rest,0.24197183549404144,0.18292643129825592
54,Stress-Predict,Stress-Predict:S19,Rest,0.07479619234800339,0.26100119948387146
55,Stress-Predict,Stress-Predict:S19,Rest,0.03538821265101433,0.2229073941707611
56,Stress-Predict,Stress-Predict:S19,Rest,0.020599476993083954,0.21586060523986816
57,Stress-Predict,Stress-Predict:S19,Rest,0.02031927928328514,0.29457542300224304
58,Stress-Predict,Stress-Predict:S19,Rest,0.024144355207681656,0.20409677922725677
59,Stress-Predict,Stress-Predict:S19,Rest,0.01615563966333866,0.2636125087738037
60,Stress-Predict,Stress-Predict:S19,Hyperventilation,0.8376011252403259,0.846337080001831
61,Stress-Predict,Stress-Predict:S19,Rest,0.6794909834861755,0.45893457531929016
62,Stress-Predict,Stress-Predict:S19,Rest,0.04746732488274574,0.16918206214904785
63,Stress-Predict,Stress-Predict:S19,Rest,0.09993985295295715,0.1606450378894806
64,Stress-Predict,Stress-Predict:S19,Rest,0.047899071127176285,0.12228506803512573
65,Stress-Predict,Stress-Predict:S19,Rest,0.018776332959532738,0.21244920790195465
66,Stress-Predict,Stress-Predict:S19,Rest,0.027905775234103203,0.5811128616333008
67,Stress-Predict,Stress-Predict:S19,Rest,0.04161255806684494,0.40536755323410034
68,Stress-Predict,Stress-Predict:S19,Rest,0.21788786351680756,0.1877581775188446
69,Stress-Predict,Stress-Predict:S19,Rest,0.2652173638343811,0.17153193056583405
70,Stress-Predict,Stress-Predict:S19,Rest,0.05504019930958748,0.1519341617822647
71,Stress-Predict,Stress-Predict:S19,Rest,0.011729600839316845,0.35156652331352234
72,Stress-Predict,Stress-Predict:S19,Rest,0.029087664559483528,0.3804916739463806
73,Stress-Predict,Stress-Predict:S19,Rest,0.0404014065861702,0.39984574913978577
74,Stress-Predict,Stress-Predict:S19,Rest,0.010299372486770153,0.2055559754371643
75,Stress-Predict,Stress-Predict:S19,Rest,0.008036399260163307,0.10884507745504379
76,Stress-Predict,Stress-Predict:S19,Rest,0.013365688733756542,0.07709359377622604
0,Stress-Predict,Stress-Predict:S20,Baseline,0.03009008802473545,0.014913247898221016
1,Stress-Predict,Stress-Predict:S20,Baseline,0.12096504867076874,0.011007522232830524
2,Stress-Predict,Stress-Predict:S20,Baseline,0.13682550191879272,0.008516893722116947
3,Stress-Predict,Stress-Predict:S20,Baseline,0.08976952731609344,0.010130836628377438
4,Stress-Predict,Stress-Predict:S20,Baseline,0.1908058226108551,0.03545546531677246
5,Stress-Predict,Stress-Predict:S20,Baseline,0.34959158301353455,0.006457117851823568
6,Stress-Predict,Stress-Predict:S20,Baseline,0.060382481664419174,0.008531914092600346
7,Stress-Predict,Stress-Predict:S20,Baseline,0.0388520285487175,0.01801382191479206
8,Stress-Predict,Stress-Predict:S20,Baseline,0.02635294757783413,0.016056425869464874
9,Stress-Predict,Stress-Predict:S20,Baseline,0.04334055259823799,0.008247186429798603
10,Stress-Predict,Stress-Predict:S20,Baseline,0.5439271926879883,0.2848954200744629
11,Stress-Predict,Stress-Predict:S20,Baseline,0.3868488371372223,0.4013301730155945
12,Stress-Predict,Stress-Predict:S20,Baseline,0.13380597531795502,0.764214038848877
13,Stress-Predict,Stress-Predict:S20,Baseline,0.5883464217185974,0.8027941584587097
14,Stress-Predict,Stress-Predict:S20,Baseline,0.6878407001495361,0.902595043182373
15,Stress-Predict,Stress-Predict:S20,Baseline,0.9501587748527527,0.7492035627365112
16,Stress-Predict,Stress-Predict:S20,Baseline,0.783401608467102,0.5499553084373474
17,Stress-Predict,Stress-Predict:S20,Baseline,0.5587060451507568,0.7941585779190063
18,Stress-Predict,Stress-Predict:S20,Baseline,0.6024691462516785,0.7496203184127808
19,Stress-Predict,Stress-Predict:S20,Stress,0.8603864908218384,0.7825154066085815
20,Stress-Predict,Stress-Predict:S20,Stress,0.8359167575836182,0.8504330515861511
21,Stress-Predict,Stress-Predict:S20,Stress,0.6140087246894836,0.7417455315589905
22,Stress-Predict,Stress-Predict:S20,Stress,0.17142480611801147,0.6745080351829529
23,Stress-Predict,Stress-Predict:S20,Stress,0.1522984355688095,0.5003079771995544
24,Stress-Predict,Stress-Predict:S20,Stress,0.12156988680362701,0.7229799032211304
25,Stress-Predict,Stress-Predict:S20,Stress,0.8476387858390808,0.6948385834693909
26,Stress-Predict,Stress-Predict:S20,Stress,0.38898584246635437,0.592830240726471
27,Stress-Predict,Stress-Predict:S20,Stress,0.807025134563446,0.8503403663635254
28,Stress-Predict,Stress-Predict:S20,Rest,0.2576049864292145,0.27559104561805725
29,Stress-Predict,Stress-Predict:S20,Rest,0.2596942186355591,0.36670899391174316
30,Stress-Predict,Stress-Predict:S20,Rest,0.2894825041294098,0.3328145146369934
31,Stress-Predict,Stress-Predict:S20,Rest,0.14723078906536102,0.1836417019367218
32,Stress-Predict,Stress-Predict:S20,Rest,0.01054785680025816,0.2150253802537918
33,Stress-Predict,Stress-Predict:S20,Rest,0.03592827171087265,0.1387384682893753
34,Stress-Predict,Stress-Predict:S20,Rest,0.02569202147424221,0.1653868854045868
35,Stress-Predict,Stress-Predict:S20,Rest,0.04030780866742134,0.04928535223007202
36,Stress-Predict,Stress-Predict:S20,Rest,0.16220906376838684,0.1478508710861206
37,Stress-Predict,Stress-Predict:S20,Stress,0.6244151592254639,0.46835044026374817
38,Stress-Predict,Stress-Predict:S20,Stress,0.0708431750535965,0.29382601380348206
