subject_id,dataset,window_id,label,anomaly_level,outlier_votes,max_zscore,hr_mean,eda_mean,temp_mean,acc_mag_mean
106,EPM-E4,3,Emotion,1,3,1.8038560488795827,79.89465367395312,19.741771975,33.022333333333336,64.32800756085943
106,EPM-E4,4,Emotion,1,3,1.5386827802941014,76.33795448600576,17.6151010875,32.9915,63.93327687434736
106,EPM-E4,5,Emotion,1,2,1.672578478223106,76.69908015768725,18.688935129166666,32.9485,63.99001875259447
106,EPM-E4,6,Emotion,1,2,1.9492719828094067,82.49410531831282,20.90799749583333,32.996833333333335,64.71591174903793
106,EPM-E4,26,Emotion,1,3,1.7157103537604537,75.4140127388535,19.034849725,33.31483333333333,64.26598699646003
106,EPM-E4,28,Emotion,1,2,1.777369946994656,74.02165302350146,19.529355308333333,33.449333333333335,64.708998464535
106,EPM-E4,54,Emotion,1,3,1.6367534729282824,77.74914541151722,18.401621116666668,33.60033333333333,64.502134215342
106,EPM-E4,55,Emotion,1,3,1.29524996914578,74.29019607843138,15.662787133333334,33.5355,63.98182989318612
106,EPM-E4,56,Emotion,1,3,1.4152863326507767,73.72961599158339,16.625470291666666,33.48016666666667,64.38534523592213
107,EPM-E4,0,Emotion,0,2,0.6245912419090374,78.593545001312,0.2657962,47.09566666666665,64.14691091797592
107,EPM-E4,1,Emotion,0,2,0.6074538533707627,77.90710090763481,0.4032368458333334,43.78233333333333,64.44445139526428
107,EPM-E4,2,Emotion,0,2,0.5961482898753698,77.49336165693043,0.4939066666666666,40.291,64.70218520315898
107,EPM-E4,3,Emotion,0,2,0.5890924645491563,76.75960021041557,0.5504938875,36.82883333333333,64.81116482443603
121,EPM-E4,0,Emotion,1,3,1.7204887370863495,63.346425765907306,1.0595674249999998,58.79466666666667,65.01408803614063
124,EPM-E4,25,Emotion,1,2,1.292240041353429,76.55502392344498,15.638647725,37.1395,65.18080613864296
124,EPM-E4,26,Emotion,1,2,1.2559709413335014,77.79005524861878,15.347772104166667,37.12466666666667,65.0200251352625
124,EPM-E4,31,Emotion,1,2,1.7687984874788083,92.22486144101346,19.46061280833333,37.236666666666665,64.41885888614382
124,EPM-E4,32,Emotion,1,2,1.7189378619184166,76.5984251968504,19.0607341125,37.23316666666667,64.84402884459044
124,EPM-E4,37,Emotion,3,2,3.5982060938841163,110.89524809661329,23.4318146375,33.880333333333326,64.20937510254518
124,EPM-E4,38,Emotion,3,2,3.5949503272442445,110.86614173228344,23.910788195833334,33.908166666666666,64.19627794818301
124,EPM-E4,39,Emotion,3,2,3.5916962692197774,110.8370506428759,24.163753920833333,33.94266666666667,64.1778843316123
124,EPM-E4,40,Emotion,3,2,3.575451561314594,110.69182389937107,24.44095348333333,33.977000000000004,64.17997998964807
124,EPM-E4,42,Emotion,3,2,3.3396206768625065,108.58350951374209,24.741375541666667,34.04216666666667,64.19414391534525
124,EPM-E4,43,Emotion,3,2,3.2472444169764674,107.75767112509835,24.562106441666668,34.07716666666667,64.23424411136101
124,EPM-E4,44,Emotion,3,2,3.156556442128292,106.94692590646346,24.734010400000003,34.10633333333333,64.21855440870203
124,EPM-E4,47,Emotion,3,2,3.2630709784536065,107.89915966386552,25.0411037125,34.14099999999999,64.22801126681038
124,EPM-E4,48,Emotion,2,2,2.5624020405148538,101.63522012578616,24.7761584125,34.16266666666666,64.46472210750767
126,EPM-E4,0,Emotion,0,2,0.6003944930779623,84.09498680738787,1.0403097458333337,33.94316666666666,63.87048342756284
126,EPM-E4,2,Emotion,1,2,1.681271211737162,93.7579617834395,2.8107979708333337,33.91233333333333,64.4350319255323
126,EPM-E4,27,Emotion,1,2,1.1486742847597606,88.99657624440347,10.2789782125,33.72533333333333,64.212586163734
126,EPM-E4,32,Emotion,1,3,1.2937184765389937,90.29326287978864,9.8814670625,33.652666666666654,64.28177973740094
126,EPM-E4,33,Emotion,1,2,1.4505592112983348,91.6954099230565,10.766875129166666,33.63916666666667,64.34838948066354
126,EPM-E4,35,Emotion,1,2,1.169840811041586,89.18580375782881,11.120101262500002,33.604666666666674,64.14029931281893
126,EPM-E4,36,Emotion,1,2,1.1908004485842536,89.3731816979635,11.278739041666665,33.59500000000001,64.10278445525883
126,EPM-E4,47,Emotion,1,2,1.3829733914820899,91.091196626252,10.137217391666663,33.51916666666666,64.44233624564114
126,EPM-E4,48,Emotion,1,3,1.5466394944796604,92.55436206444853,10.388388887499998,33.509166666666665,64.48391161884804
126,EPM-E4,49,Emotion,1,3,1.256498217016023,89.96051592524348,10.1804598125,33.49883333333334,64.54675827986456
126,EPM-E4,51,Emotion,0,2,0.9791226731875432,87.48079470198675,9.557891391666663,33.4855,64.65287681345134
126,EPM-E4,52,Emotion,1,2,1.0045439970505472,87.7080598582305,9.5623969875,33.478833333333334,64.81807947953996
128,EPM-E4,41,Emotion,2,2,2.480106057004048,81.33891213389121,25.16524928333333,35.036833333333334,65.36389594401575
128,EPM-E4,42,Emotion,2,2,2.471503478656412,78.92490118577075,25.096257212500003,35.05566666666667,65.24725738293073
129,EPM-E4,10,Emotion,0,2,0.4041281940142098,80.53092646668436,2.033894275,33.32783333333333,64.99355846845384
129,EPM-E4,64,Emotion,0,2,0.41517669297737536,75.01583949313623,2.694000604166667,32.38883333333333,65.02523939549461
138,EPM-E4,0,Emotion,0,2,0.4753650084259755,75.25476874836687,1.462580054166667,31.767,66.42509628416464
159,EPM-E4,0,Emotion,2,3,2.591784299322288,67.45673833245937,26.0609009,33.62283333333333,64.25104622369182
159,EPM-E4,15,Emotion,1,2,1.9814449583361582,74.58267716535433,21.1660224875,34.084500000000006,64.90957005032142
160,EPM-E4,50,Emotion,2,2,2.934625520473849,52.49211356466877,0.9911547875,34.14516666666666,64.61422337719094
S01,PhysioNet,0,Stress,0,2,0.6279581470758396,76.57832589871425,0.2387938583333333,32.16333333333333,65.14500498307866
S03,PhysioNet,0,Stress,0,3,0.5741650674160881,78.55232100708105,0.6702105583333332,31.3025,62.69792869158452
S03,PhysioNet,14,Stress,0,2,0.8750303599806663,70.90477446584015,0.9352751625,31.078666666666663,61.189948593013575
S04,PhysioNet,22,Stress,3,2,3.386290080746288,48.45425867507886,1.3366600875,32.992333333333335,61.58972435515719
S04,PhysioNet,25,Stress,3,2,3.066914231873793,51.30946018172101,0.9665252333333332,33.09166666666668,61.69471289270211
S04,PhysioNet,26,Stress,3,2,3.0686579842739197,51.2938711367208,0.9019489875,33.086000000000006,61.58401495898809
S05,PhysioNet,24,Stress,1,2,1.869916851379835,68.62630034675914,20.271574945833333,33.53483333333334,64.13224745233448
S05,PhysioNet,27,Stress,1,3,1.5308425470840632,72.0888418826018,17.552222970833334,33.428000000000004,65.14218188348325
S05,PhysioNet,28,Stress,1,3,1.4025144423409068,71.70962651236192,16.523040633333334,33.438,65.17493109600348
S05,PhysioNet,30,Stress,0,2,0.9733893461423723,77.36263736263736,13.081487666666668,33.508,63.405474257212845
S10,PhysioNet,0,Stress,1,2,1.4205135607239976,76.82021584627533,16.66739229166667,31.16266666666667,62.02012903543842
S10,PhysioNet,12,Stress,2,2,2.6826222059074394,84.25059476605868,26.78941449583333,31.445,62.445960885106985
S10,PhysioNet,18,Stress,3,2,3.3610352209211456,72.37589593841254,32.23023896666667,31.698666666666668,62.088060998881765
S10,PhysioNet,21,Stress,3,2,3.3572549159171454,71.48936170212765,32.1999211875,31.805333333333337,62.07816700059156
S10,PhysioNet,22,Stress,3,2,3.349666444587336,71.87977853941472,32.13906218333333,31.877166666666668,61.94098987068387
S10,PhysioNet,23,Stress,3,2,3.3074670736244114,72.4338485721771,31.80062620833333,31.977833333333333,61.78480376035358
S10,PhysioNet,24,Stress,3,2,3.246722209974366,71.0735060814384,31.313456691666666,32.065000000000005,61.8208456911754
S10,PhysioNet,26,Stress,3,2,3.1153130114963306,76.8809272918862,30.2595642,32.20533333333333,61.95954669152575
S10,PhysioNet,28,Stress,3,3,3.0476336120336383,98.5388845247447,29.71678019583333,32.29866666666667,62.07230600174828
S10,PhysioNet,29,Stress,3,3,3.087107202552488,100.41204437400953,30.033355604166665,32.32116666666666,62.04573923500636
S10,PhysioNet,30,Stress,3,2,3.1937381674676817,93.75689157259124,30.8885284125,32.33883333333333,62.01552275526131
S10,PhysioNet,34,Stress,3,2,3.1816378728471055,74.54354669464848,30.79148490416667,32.294333333333334,61.70482742995566
S10,PhysioNet,35,Stress,2,2,2.9819970931946016,75.21546095586315,29.190379950000004,32.303666666666665,61.843165502635074
S10,PhysioNet,39,Stress,2,2,2.74028236346744,70.5055880787653,27.251844887500003,32.578,61.78974221993329
S10,PhysioNet,53,Stress,3,3,3.3481978962237875,82.73252758801891,32.127284529166666,33.04633333333333,62.66305083035069
S12,PhysioNet,21,Stress,1,2,1.732945865693232,63.235059760956176,10.158060870833332,34.01116666666666,61.70701211816019
S12,PhysioNet,24,Stress,1,2,1.5414361051726047,64.94714587737843,9.164137504166666,34.089666666666666,61.841816266889765
S17,PhysioNet,0,Stress,0,2,0.9571980943642283,74.27662957074722,12.951634970833334,32.07516666666666,64.69689766279437
S17,PhysioNet,3,Stress,1,3,1.17868443161044,79.53854221289984,14.727939754166666,32.474000000000004,64.1849892824876
S17,PhysioNet,4,Stress,1,3,1.2453884619275826,74.43441317047265,15.262901366666666,32.593833333333336,63.72240489968667
S18,PhysioNet,0,Stress,1,2,1.0760806125053881,82.2639513356255,13.905064370833337,31.57266666666667,63.283366063984666
f01,PhysioNet,88,Stress,2,2,2.4174606016599087,57.11553784860558,0.4228169958333333,32.379666666666665,65.43811078104183
f03,PhysioNet,2,Stress,0,2,0.22099816292657715,79.62204724409449,3.5025841916666667,33.24566666666667,65.36374488366732
f03,PhysioNet,3,Stress,0,2,0.19731794921521992,78.03642121931908,3.692497833333333,33.217666666666666,65.35841339692021
f03,PhysioNet,34,Stress,0,2,0.5633117363220094,83.76346911957951,3.2427203791666668,32.87716666666666,65.63204018392956
f03,PhysioNet,35,Stress,0,2,0.4601665927656433,82.84135753749013,3.1563036416666668,32.90283333333333,65.73608538649935
f03,PhysioNet,72,Stress,1,2,1.2488302486376677,67.56302521008404,5.3515843375,33.62833333333333,64.82623315733039
f03,PhysioNet,108,Stress,0,2,0.17280788405695863,80.23274266067179,3.889066825,34.23133333333333,63.80200120986838
f03,PhysioNet,109,Stress,0,2,0.27621312953141575,76.25816566501176,3.8663730166666666,34.23733333333334,64.08622210290264
f03,PhysioNet,110,Stress,0,2,0.676302719111653,72.6813880126183,3.967317075,34.229000000000006,64.27881252396121
f03,PhysioNet,116,Stress,0,2,0.7167079714300351,72.32016740779493,7.338464283333334,34.16516666666666,64.70040607267454
f05,PhysioNet,91,Stress,0,2,0.9945155208006966,69.83658408012651,0.8201023416666667,29.75466666666667,63.70180975454005
f05,PhysioNet,96,Stress,1,2,1.2189432150677575,67.83021355127867,0.5359406375,29.7,63.67759200043729
f05,PhysioNet,97,Stress,1,2,1.178724176695386,68.18976941425922,0.5306690125,29.67333333333333,63.67540450660034
f05,PhysioNet,103,Stress,0,2,0.8207076492223231,71.39041633935585,0.3754502083333333,29.571666666666665,63.66366609547386
f08,PhysioNet,8,Stress,0,2,0.6350270107546013,73.76842105263158,0.1821020708333333,31.305333333333333,64.50886512379769
f08,PhysioNet,9,Stress,0,2,0.6359067524995007,73.74901341752171,0.1750466041666666,31.278666666666663,64.51297018685688
f08,PhysioNet,10,Stress,0,2,0.6374246711024336,74.27662957074722,0.1628730041666667,31.252333333333336,64.51868569585457
f08,PhysioNet,11,Stress,0,2,0.6388826873699168,74.99604117181315,0.1511798166666667,31.229666666666667,64.5143182600725
f08,PhysioNet,41,Stress,0,2,0.6298503837088267,79.9789085156868,0.2236182541666666,30.83,64.33808555842955
f08,PhysioNet,42,Stress,0,2,0.6345818099308131,77.45222929936305,0.18567255,30.840666666666667,64.35548767231099
f08,PhysioNet,43,Stress,0,3,0.6392733095751248,77.89251844046365,0.1480470541666666,30.396,64.46263329634061
f08,PhysioNet,44,Stress,0,3,0.6382950928359223,79.58027282266526,0.1558922833333333,29.999,64.6003086438338
f09,PhysioNet,98,Stress,0,2,0.62439176228469,74.65246338215712,0.2673960125,30.06933333333333,63.044119536982286
f10,PhysioNet,10,Stress,0,3,0.9916824228488361,87.5930781331935,2.068737720833333,33.5275,64.46404737632434
f10,PhysioNet,11,Stress,0,3,0.8576591582985283,86.39491794600318,1.9452379125000003,33.71883333333333,64.40587229794104
f10,PhysioNet,46,Stress,1,2,1.2512034193201373,89.91318074191003,0.5034006625,36.67633333333334,64.51799409911393
f10,PhysioNet,48,Stress,1,2,1.5162905267502822,92.283044058745,1.2414174583333333,36.28150000000001,64.43184235713969
f10,PhysioNet,49,Stress,1,3,1.2644508748303258,90.03161222339304,1.5556068041666664,36.0295,64.50763613311096
f10,PhysioNet,50,Stress,1,3,1.2671045548511033,90.05533596837945,1.7419659666666665,35.7735,64.65105469080787
f10,PhysioNet,55,Stress,0,3,0.6961770534517921,84.95127732420332,1.2569168125,36.0045,64.43261218734658
f10,PhysioNet,70,Stress,0,2,0.9090903661873742,86.85470995210218,0.3897532708333333,35.889333333333326,64.73655654942094
f10,PhysioNet,76,Stress,0,2,0.6171875488064588,77.45222929936305,0.3251732958333334,36.5015,64.55061703126704
f10,PhysioNet,77,Stress,0,2,0.5964256634732265,82.24219989423585,0.49168215,36.199333333333335,64.433993378393
f11,PhysioNet,0,Stress,1,2,1.1121040545727097,88.66964051430071,12.011891308333333,35.67816666666666,64.67295999817814
f11,PhysioNet,1,Stress,1,3,1.7170673098346343,94.07797681770283,15.528040525,35.711,64.76372345787807
f11,PhysioNet,4,Stress,2,2,2.4195199140990815,85.75932737782449,24.67935269583333,36.0095,65.23953976826965
f11,PhysioNet,5,Stress,2,2,2.9687018332512642,87.57011795543906,29.083752904166666,36.13033333333332,64.76078308131042
f11,PhysioNet,11,Stress,3,3,3.249822537565226,88.56839872746554,31.3383211,36.42833333333333,64.37786396318533
f11,PhysioNet,22,Stress,2,3,2.5570228944154367,86.83670786221404,25.782116887500003,36.828,64.381631472231
f11,PhysioNet,23,Stress,2,3,2.6125334216586804,87.66203096300184,26.227307395833336,36.907,64.63506860210943
f11,PhysioNet,24,Stress,2,3,2.7652111953015113,90.97130823901028,27.451772358333333,36.92633333333333,64.86985752363117
f11,PhysioNet,28,Stress,3,3,3.0150212529620877,89.91318074191003,29.45523137916667,36.74016666666667,64.70257089443051
f11,PhysioNet,32,Stress,3,2,3.035310564516451,101.53358011634056,29.617950225,37.08516666666666,64.58683252243993
f11,PhysioNet,34,Stress,2,2,2.8636401963692455,96.60377358490568,28.24116599583333,37.46633333333333,64.7432491513278
f11,PhysioNet,36,Stress,2,3,2.694951686876955,93.31220285261487,26.8882960625,37.50716666666666,64.77449081438712
f11,PhysioNet,37,Stress,2,3,2.6495703245741558,87.48079470198675,26.524340741666663,37.4465,64.8522687997541
f11,PhysioNet,38,Stress,2,2,2.5432947124347365,85.91734667017636,25.6720178375,37.344,64.75502929199524
f11,PhysioNet,40,Stress,2,2,2.291369529125325,83.8957620426428,23.65159565833333,37.159666666666666,64.77170426927579
f11,PhysioNet,41,Stress,2,2,2.1888256741808716,85.53699284009546,22.82920118333333,37.11016666666668,64.69736705501148
f11,PhysioNet,46,Stress,1,2,1.4065914732536522,85.42372881355932,16.55573813333333,37.135,64.65102917444075
f11,PhysioNet,47,Stress,1,2,1.270947576223491,86.42763674430778,15.467883658333337,37.14649999999999,64.56897811497164
f11,PhysioNet,54,Stress,0,2,0.6416524911198174,83.21353065539112,10.420981516666666,37.3335,64.28149031461426
f11,PhysioNet,64,Stress,1,2,1.960097518342824,96.25065274151436,8.660429491666667,37.21816666666667,64.12170930769267
f11,PhysioNet,65,Stress,2,2,2.3753725047117293,99.963186957665,13.550401849999998,37.22283333333334,64.33390599788544
f11,PhysioNet,67,Stress,1,3,1.9095006103262264,95.7983193277311,16.173363404166665,37.22299999999999,64.58819097530923
f11,PhysioNet,94,Stress,1,3,1.9746162257898638,96.38044914134744,3.719197025,37.257333333333335,64.98825868344123
f11,PhysioNet,95,Stress,2,2,2.1035808863357643,97.53338570306364,8.801051145833332,37.281666666666666,65.04706297847592
f11,PhysioNet,96,Stress,1,2,1.3588600221001572,90.87562450696818,12.507028025,37.30133333333333,65.0776057785152
f11,PhysioNet,97,Stress,0,2,0.9335948436123637,85.89473684210526,12.762338566666669,37.24033333333333,65.03981114301399
f12,PhysioNet,110,Stress,0,2,0.6351141836959346,81.98207696362678,0.1814029499999999,31.449999999999992,64.19143564366466
f13,PhysioNet,14,Stress,0,2,0.6451764527854829,77.70827858081472,0.1007042624999999,32.04883333333333,65.00558756382212
f13,PhysioNet,73,Stress,0,2,0.6235377262939895,76.23824451410658,0.2742453208333334,30.968666666666667,63.941014177788205
f13,PhysioNet,96,Stress,0,2,0.6243909133578465,73.86561264822134,0.2674028208333333,30.459333333333333,64.25296976360116
f13,PhysioNet,97,Stress,0,2,0.6256414641659083,75.41241162608013,0.2573734916666667,30.44933333333333,64.2231527172423
f14_b,PhysioNet,2,Stress,0,2,0.620670647328072,80.94861660079052,0.2972390916666666,34.551500000000004,64.65266348527263
f14_b,PhysioNet,39,Stress,0,2,0.5352189067285518,76.53467977677384,0.9825560166666668,34.626999999999995,63.94750523613522
f14_b,PhysioNet,41,Stress,0,2,0.4586799020290391,80.78828229027962,1.5963934291666668,34.633,64.28840426769769
f14_b,PhysioNet,62,Stress,0,2,0.6376499675194002,73.026941362916,2.4581563125000003,35.1235,63.95272848481918
f15,PhysioNet,4,Stress,0,2,0.27848880166172857,77.06363876419329,3.280335395833333,29.030333333333328,64.29109773132657
f15,PhysioNet,5,Stress,0,3,0.41565179403051994,75.86933614330874,1.9414758166666664,30.3,65.05773678849165
f15,PhysioNet,6,Stress,0,3,0.4383233091257879,76.96202531645571,1.7596518666666665,32.01716666666667,64.79658264735347
f17,PhysioNet,5,Stress,2,2,2.7537261394005736,103.34564643799472,0.2074915208333333,33.617333333333335,63.93423167278368
f17,PhysioNet,50,Stress,1,2,1.9547148103867371,96.2025316455696,0.3635913791666667,33.81916666666667,63.84074337205343
f17,PhysioNet,51,Stress,2,2,2.38714574746901,100.0684390629113,0.3593024875,33.776833333333336,63.55459136204727
f17,PhysioNet,54,Stress,2,2,2.61327525355961,102.09002369044488,0.3619537625,33.54416666666667,63.91227870046559
f17,PhysioNet,70,Stress,1,2,1.844250020831296,95.2149828541282,0.2556129541666667,33.416666666666664,64.34446300854465
f17,PhysioNet,82,Stress,2,2,2.1870599166840967,98.2796833773087,0.2787908583333333,33.294666666666664,63.32958188104035
S02,PhysioNet,0,Aerobic,1,2,1.960393427597509,96.25329815303432,9.264585425,31.761000000000003,63.68284191097311
S02,PhysioNet,7,Aerobic,3,2,3.0660944300974773,106.13820078226856,14.578230095833334,32.24433333333333,63.68113416015729
S02,PhysioNet,19,Aerobic,1,2,1.2844153158651477,80.0844772967265,15.575893979166668,32.15366666666667,63.74308542683817
S02,PhysioNet,21,Aerobic,1,2,1.8125612497019337,80.90597840400316,19.811587070833337,32.058499999999995,63.81245543452669
S02,PhysioNet,22,Aerobic,2,3,2.112588144496761,77.70827858081472,22.217781579166665,32.01916666666666,63.72356943851764
S02,PhysioNet,23,Aerobic,2,3,2.1570978573952444,62.297872340425535,22.574746333333334,32.00066666666667,63.71598709794568
S02,PhysioNet,24,Aerobic,2,3,2.1001396882901573,59.95236835141572,21.31222485416667,32.0115,63.75846293730826
S02,PhysioNet,37,Aerobic,2,2,2.5321257264096393,67.50983993702441,25.58244335833333,32.776500000000006,63.91885759954519
S02,PhysioNet,38,Aerobic,2,2,2.584928622267207,63.57950065703022,26.005918854166666,32.88550000000001,63.984800106767146
S02,PhysioNet,60,Aerobic,3,2,3.1331460207692,65.94451783355349,30.402583675,33.791333333333334,63.81688106459215
S02,PhysioNet,64,Aerobic,2,2,2.8089471638556205,83.19154557463673,27.8025317375,33.610166666666665,63.98356691099124
S02,PhysioNet,65,Aerobic,2,3,2.6925857662101027,90.97130823901028,26.869321545833333,33.457,64.20203411479707
S03,PhysioNet,39,Aerobic,2,2,2.2605761875258206,72.27995758218452,23.404635233333337,34.076166666666666,64.630493450923
S03,PhysioNet,41,Aerobic,2,3,2.0545573591927346,85.89473684210526,21.752378779166666,34.42583333333334,64.58653109897759
S03,PhysioNet,43,Aerobic,2,2,2.1189140688613377,95.77316881071148,22.268515045833333,34.60133333333333,64.748093584233
S03,PhysioNet,44,Aerobic,3,3,3.398303377110905,109.10812943962117,23.83710932083333,34.3745,64.90154716110106
S03,PhysioNet,45,Aerobic,2,2,2.8149326407877577,103.89282899921196,23.691469054166667,34.144000000000005,64.86066495619767
S04,PhysioNet,3,Aerobic,0,2,0.5986397909289841,77.6470588235294,0.4739250041666666,31.234,64.34402550660731
S04,PhysioNet,4,Aerobic,1,3,1.1726545157187396,68.24403183023873,0.5010934625,31.233,64.32366152098743
S04,PhysioNet,5,Aerobic,1,3,1.1998312676431622,68.00107324926215,0.5367406875,31.23433333333333,64.33922524876787
S04,PhysioNet,6,Aerobic,0,3,0.7913258357749897,71.65308804204993,0.6604713416666667,31.225,64.35459297649103
S04,PhysioNet,7,Aerobic,1,2,1.1340179472522023,68.58944050433412,0.8166998875,31.209333333333333,64.34139656975894
S04,PhysioNet,8,Aerobic,0,3,0.6677448642854388,72.7578947368421,0.8304493458333333,31.207666666666668,64.3522945355072
S04,PhysioNet,41,Aerobic,2,2,2.5196225100158673,58.303664921465966,25.48216844583333,32.51433333333333,64.25766532945927
S04,PhysioNet,42,Aerobic,3,2,3.1394784627514345,64.1838600156699,30.453369412500003,32.763,64.27743953002121
S04,PhysioNet,43,Aerobic,3,2,3.3066414616163344,67.79446640316206,31.79400485833333,33.1205,64.48489937664714
S04,PhysioNet,46,Aerobic,3,2,3.1572728993654504,66.94136291600634,30.5960795375,33.63616666666666,64.868613542705
S04,PhysioNet,49,Aerobic,3,2,3.4439523106689744,69.98415213946117,32.895228170833335,33.87050000000001,65.16762078495437
S04,PhysioNet,50,Aerobic,3,2,3.5095534338305834,67.77660695468914,33.421344545833335,34.044666666666664,65.16281551421487
S04,PhysioNet,51,Aerobic,3,3,3.738716573400528,66.46734854445319,35.25921674166667,34.2165,64.97839016049082
S04,PhysioNet,52,Aerobic,3,2,4.270364451519221,66.80021085925145,39.52299517916667,34.264,65.05407425492595
S04,PhysioNet,53,Aerobic,3,2,4.617970373957573,65.01587301587301,42.31077012916667,34.254999999999995,65.12235533191146
S04,PhysioNet,54,Aerobic,3,2,4.843832217313332,65.82278481012658,44.1221661625,34.334,64.97565139835125
S04,PhysioNet,55,Aerobic,3,2,5.28285615639096,67.52755905511812,47.64310715,34.43650000000001,64.48758690216208
S04,PhysioNet,56,Aerobic,3,2,5.392775126671803,64.84432717678101,48.524649529166666,34.53016666666667,64.07796205430193
S04,PhysioNet,57,Aerobic,3,2,5.3585080491643,64.7418335089568,48.2498299875,34.707,64.32367617351107
S04,PhysioNet,58,Aerobic,3,3,5.495832370904151,66.58959537572255,49.35116135,34.84083333333333,64.51352403420016
S04,PhysioNet,59,Aerobic,3,2,5.543560733819422,74.57302474062251,49.73393945,34.89866666666667,64.44565387656708
S04,PhysioNet,60,Aerobic,3,2,5.450699464134929,79.15433403805497,48.989198625,34.98883333333333,64.56335968286281
S04,PhysioNet,61,Aerobic,3,2,5.356975562685792,84.57262716308337,48.23753955416667,35.061166666666665,64.43083654447291
S04,PhysioNet,62,Aerobic,3,2,5.341372374065884,100.38552944283074,48.11240308333333,35.07416666666666,64.11394710256066
S04,PhysioNet,63,Aerobic,3,2,5.6174519621906525,105.45550567731712,50.32654188333333,35.114166666666655,64.06811479042463
S04,PhysioNet,64,Aerobic,3,3,6.0505122062986345,100.83819628647215,53.79965445833333,35.23966666666667,64.0498888050002
S04,PhysioNet,65,Aerobic,3,3,6.043493955596717,94.3193101646198,53.74336858333333,35.344500000000004,63.96326961333212
S04,PhysioNet,66,Aerobic,3,3,5.758081282899658,89.06694781233527,51.45437910416668,35.37983333333333,63.94651771502923
S05,PhysioNet,42,Aerobic,1,2,1.4408832792623605,78.80031570639305,16.830755995833332,33.6115,65.802061253027
S05,PhysioNet,45,Aerobic,1,3,1.4515617440313497,85.08572935900817,16.916396529166665,33.55683333333333,64.9653553366095
S05,PhysioNet,46,Aerobic,1,2,1.4588786715112272,81.76736758051636,16.97507777083333,33.49933333333333,65.44125753179159
S05,PhysioNet,51,Aerobic,2,2,2.006213487948215,69.15254237288136,21.36466434583333,34.262166666666666,66.1770950876349
S05,PhysioNet,53,Aerobic,1,2,1.7900207384617985,76.25816566501176,19.6308137625,34.20516666666666,66.0291252075191
S05,PhysioNet,54,Aerobic,1,2,1.8858757346322248,79.55378486055777,20.3995640625,34.30383333333332,65.2393946799622
S05,PhysioNet,60,Aerobic,1,2,1.7016068723403928,82.34309623430963,18.9217408,34.2305,64.63783051711893
S07,PhysioNet,0,Aerobic,3,2,5.380693203585695,100.68169900367069,0.463305925,207.4403333333333,64.15742487792163
S07,PhysioNet,1,Aerobic,3,3,5.380185682078582,106.6102591221576,0.6611179833333334,207.4243333333333,64.1624152675666
S07,PhysioNet,2,Aerobic,3,3,5.379900201230831,108.82183154027814,0.9468313291666668,207.4153333333333,64.16523400809358
S07,PhysioNet,3,Aerobic,3,3,5.379879054501369,105.35667624771362,1.2543498541666664,207.41466666666665,64.15480617162589
S07,PhysioNet,4,Aerobic,3,2,5.386741168212121,97.3435437021389,1.6228597541666665,207.631,64.1582325006972
S07,PhysioNet,5,Aerobic,3,2,5.399577232996176,85.57944415312008,2.094532620833333,208.03566666666663,64.14988591716501
S07,PhysioNet,6,Aerobic,3,2,5.405709784540455,86.7910643889619,2.5181042083333334,208.229,64.10036253800438
S07,PhysioNet,7,Aerobic,3,3,5.4060269854824,103.15512246510404,2.905173070833333,208.239,64.094896071604
S07,PhysioNet,8,Aerobic,3,3,5.40637590651854,109.5420047108087,3.171916475,208.25,64.10342514173318
S07,PhysioNet,9,Aerobic,3,3,5.4067248275546795,110.1763622005791,3.258712125,208.261,64.10017315415281
S07,PhysioNet,10,Aerobic,3,3,5.407073748590819,104.0842105263158,3.269623483333333,208.272,64.10278735734386
S07,PhysioNet,11,Aerobic,3,2,5.407316935979645,97.81512605042016,3.22298105,208.27966666666669,64.10679184274956
S07,PhysioNet,24,Aerobic,3,2,5.471930767853916,75.82938388625593,4.589973275,210.31666666666663,64.2337128148065
S07,PhysioNet,26,Aerobic,3,2,5.500394265711149,75.19449589838582,5.052632116666667,211.21400000000003,64.2436604677017
S07,PhysioNet,29,Aerobic,3,2,5.541376627410491,79.12363067292645,5.652108679166667,212.506,64.23680252218219
S07,PhysioNet,30,Aerobic,3,2,5.543586460639378,81.42408376963351,5.869379804166667,212.57566666666668,64.25564694922701
S07,PhysioNet,31,Aerobic,3,2,5.582358989109833,79.15433403805497,6.1226058000000005,213.798,64.27573106237975
S07,PhysioNet,32,Aerobic,3,2,5.546557576128931,78.3881230116649,6.377282208333333,212.6693333333333,64.26838894543249
S07,PhysioNet,33,Aerobic,3,2,5.560715311504427,78.18085668958223,6.6057655833333335,213.11566666666664,64.2603958571161
S07,PhysioNet,34,Aerobic,3,2,5.649468135060744,77.26767275615568,6.845467941666668,215.91366666666667,64.27147513250425
S07,PhysioNet,36,Aerobic,3,2,5.683313475566314,80.8208366219416,7.612736079166666,216.98066666666665,64.29348846178377
S07,PhysioNet,37,Aerobic,3,2,5.702387825541963,82.81956864807995,8.124803616666666,217.582,64.33850432152241
S07,PhysioNet,38,Aerobic,3,2,5.768133007442507,83.8957620426428,8.572308804166665,219.65466666666663,64.39937943483586
S07,PhysioNet,39,Aerobic,3,2,5.808586700905274,85.66929133858268,9.057674454166666,220.93,64.42619993760144
